session_id,station_id,user_id,energy_kwh,kwh_requested,shortfall_kwh,idle_h,p2_label
1_1_193_820_2018-10-09 21:59:26.162562,1-1-193-820,,,,,0.0011111111111111111,UNCLAIMED_NO_DATA
1_1_193_820_2018-10-10 00:02:11.011682,1-1-193-820,,,,,0.0011111111111111111,UNCLAIMED_NO_DATA
1_1_193_820_2018-10-10 12:50:21.628498,1-1-193-820,user-590,,18.0,,8.4125,ENERGY_MET
1_1_193_820_2018-10-11 13:17:56.131586,1-1-193-820,,,,,2.891388888888889,UNCLAIMED_NO_DATA
1_1_193_820_2018-10-11 18:26:09.946431,1-1-193-820,,,,,0.001388888888888889,UNCLAIMED_NO_DATA
1_1_193_820_2018-10-11 21:17:51.013904,1-1-193-820,,,,,2.595,UNCLAIMED_NO_DATA
1_1_193_820_2018-10-12 01:46:02.257901,1-1-193-820,user-405,,10.0,,3.77,ENERGY_MET
1_1_193_820_2018-10-12 15:28:29.990338,1-1-193-820,,,,,4.6775,UNCLAIMED_NO_DATA
1_1_193_820_2018-10-15 13:06:09.627984,1-1-193-820,,,,,2.0725,UNCLAIMED_NO_DATA
1_1_193_820_2018-10-15 18:28:11.475143,1-1-193-820,user-345,,20.0,,1.9222222222222223,ENERGY_MET
1_1_193_820_2018-10-16 13:08:51.312842,1-1-193-820,,,,,2.891388888888889,UNCLAIMED_NO_DATA
1_1_193_820_2018-10-16 20:04:11.981752,1-1-193-820,,,,,1.2341666666666666,UNCLAIMED_NO_DATA
1_1_193_820_2018-10-16 23:23:47.863173,1-1-193-820,user-220,,6.46,,0.4436111111111111,ENERGY_MET
1_1_193_820_2018-10-17 13:08:54.791706,1-1-193-820,,,,,2.8419444444444446,UNCLAIMED_NO_DATA
1_1_193_820_2018-10-17 18:45:54.855469,1-1-193-820,,,,,2.0219444444444443,UNCLAIMED_NO_DATA
1_1_193_820_2018-10-17 21:48:10.150930,1-1-193-820,user-405,,10.0,,7.698611111111111,ENERGY_MET
1_1_193_820_2018-10-18 13:24:40.175758,1-1-193-820,,,,,6.145,UNCLAIMED_NO_DATA
1_1_193_820_2018-10-18 21:33:51.734530,1-1-193-820,user-172,,7.5,,0.3219444444444444,ENERGY_MET
1_1_193_820_2018-10-19 13:18:19.412571,1-1-193-820,,,,,2.6463888888888887,UNCLAIMED_NO_DATA
1_1_193_820_2018-10-19 18:49:50.438480,1-1-193-820,,,,,2.7441666666666666,UNCLAIMED_NO_DATA
1_1_193_820_2018-10-19 22:04:40.131703,1-1-193-820,,,,,0.005,UNCLAIMED_NO_DATA
1_1_193_820_2018-10-22 13:11:25.046286,1-1-193-820,,,,,2.8672222222222223,UNCLAIMED_NO_DATA
1_1_193_820_2018-10-22 18:09:18.533222,1-1-193-820,user-607,,20.0,,0.0011111111111111111,ENERGY_MET
1_1_193_820_2018-10-22 19:41:00.328734,1-1-193-820,user-171,,16.65,,2.221388888888889,ENERGY_MET
1_1_193_820_2018-10-23 02:03:34.411422,1-1-193-820,user-405,,10.0,,0.9205555555555556,ENERGY_MET
1_1_193_820_2018-10-23 13:02:59.340292,1-1-193-820,user-344,,12.0,,0.0025,ENERGY_MET
1_1_193_820_2018-10-23 16:34:51.754489,1-1-193-820,user-344,,12.0,,0.001388888888888889,ENERGY_MET
1_1_193_820_2018-10-23 19:12:03.425624,1-1-193-820,user-607,,21.84,,3.3344444444444443,ENERGY_MET
1_1_193_820_2018-10-24 13:28:24.438693,1-1-193-820,,,,,1.8058333333333334,UNCLAIMED_NO_DATA
1_1_193_820_2018-10-24 18:50:45.202235,1-1-193-820,,,,,3.1930555555555555,UNCLAIMED_NO_DATA
1_1_193_820_2018-10-25 13:10:27.901944,1-1-193-820,,,,,5.948611111111111,UNCLAIMED_NO_DATA
1_1_193_820_2018-10-26 13:19:27.404761,1-1-193-820,,,,,2.7288888888888887,UNCLAIMED_NO_DATA
1_1_193_820_2018-10-26 18:49:25.879622,1-1-193-820,,,,,2.4675,UNCLAIMED_NO_DATA
1_1_193_820_2018-10-29 13:27:31.615653,1-1-193-820,user-169,,18.0,,6.428333333333334,ENERGY_MET
1_1_193_820_2018-10-29 22:47:10.312595,1-1-193-820,user-220,,6.46,,0.2975,ENERGY_MET
1_1_193_820_2018-10-30 13:35:30.733977,1-1-193-820,,,,,-0.01638888888888889,UNCLAIMED_NO_DATA
1_1_193_820_2018-10-30 14:41:20.804413,1-1-193-820,user-169,,18.0,,5.707777777777777,ENERGY_MET
1_1_193_820_2018-10-31 13:28:54.081105,1-1-193-820,user-169,,18.0,,6.2347222222222225,ENERGY_MET
1_1_193_820_2018-10-31 23:25:58.958027,1-1-193-820,user-423,,12.0,,0.0011111111111111111,ENERGY_MET
1_1_193_820_2018-11-01 13:15:25.837292,1-1-193-820,,,,,-0.010833333333333334,UNCLAIMED_NO_DATA
1_1_193_820_2018-11-01 18:49:31.835066,1-1-193-820,,,,,1.5491666666666666,UNCLAIMED_NO_DATA
1_1_193_820_2018-11-01 23:10:24.556555,1-1-193-820,,,,,2.6219444444444444,UNCLAIMED_NO_DATA
1_1_193_820_2018-11-02 13:03:44.155650,1-1-193-820,user-365,,9.99,,9.709722222222222,ENERGY_MET
1_1_193_820_2018-11-05 14:13:44.374531,1-1-193-820,,,,,1.3619444444444444,UNCLAIMED_NO_DATA
1_1_193_820_2018-11-05 23:49:00.875946,1-1-193-820,user-220,,7.5,,0.19611111111111112,ENERGY_MET
1_1_193_820_2018-11-06 14:24:38.267575,1-1-193-820,user-169,,18.0,,5.190833333333333,ENERGY_MET
1_1_193_820_2018-11-07 14:17:36.459841,1-1-193-820,user-470,,12.0,,3.805833333333333,ENERGY_MET
1_1_193_820_2018-11-07 20:12:59.453923,1-1-193-820,user-387,,48.9,,0.7116666666666667,ENERGY_MET
1_1_193_820_2018-11-08 00:30:19.230798,1-1-193-820,user-983,,4.0,,0.23777777777777778,ENERGY_MET
1_1_193_820_2018-11-08 14:19:50.016637,1-1-193-820,user-470,,10.0,,2.855,ENERGY_MET
1_1_193_820_2018-11-08 19:06:47.011413,1-1-193-820,user-393,,37.5,,1.5125,ENERGY_MET
1_1_193_820_2018-11-09 15:18:05.240912,1-1-193-820,user-1074,,19.98,,6.601666666666667,ENERGY_MET
1_1_193_820_2018-11-10 20:00:37.917453,1-1-193-820,user-467,,21.25,,3.187777777777778,ENERGY_MET
1_1_193_820_2018-11-12 14:10:44.992837,1-1-193-820,user-404,,24.0,,5.540277777777778,ENERGY_MET
1_1_193_820_2018-11-13 14:13:10.311224,1-1-193-820,user-470,,10.0,,3.8130555555555556,ENERGY_MET
1_1_193_820_2018-11-13 23:35:10.928358,1-1-193-820,user-467,,17.0,,1.323611111111111,ENERGY_MET
1_1_193_820_2018-11-14 14:13:37.571429,1-1-193-820,user-470,,10.0,,2.9633333333333334,ENERGY_MET
1_1_193_820_2018-11-14 23:02:24.228093,1-1-193-820,user-405,,10.0,,8.364444444444445,ENERGY_MET
1_1_193_820_2018-11-15 14:14:20.642551,1-1-193-820,user-470,,10.0,,2.9588888888888887,ENERGY_MET
1_1_193_820_2018-11-15 19:28:09.386848,1-1-193-820,user-470,,10.0,,2.178611111111111,ENERGY_MET
1_1_193_820_2018-11-15 23:34:03.322265,1-1-193-820,,,,,0.09111111111111111,UNCLAIMED_NO_DATA
1_1_193_820_2018-11-16 00:33:49.496016,1-1-193-820,,,,,0.44555555555555554,UNCLAIMED_NO_DATA
1_1_193_820_2018-11-16 14:04:56.908147,1-1-193-820,user-344,,12.0,,4.669444444444444,ENERGY_MET
1_1_193_820_2018-11-16 23:32:40.189099,1-1-193-820,user-220,,18.75,,0.2563888888888889,ENERGY_MET
1_1_193_820_2018-11-19 14:41:34.781382,1-1-193-820,user-365,,9.99,,6.7025,ENERGY_MET
1_1_193_820_2018-11-20 14:16:09.133749,1-1-193-820,user-470,,10.0,,7.162222222222222,ENERGY_MET
1_1_193_820_2018-11-21 21:09:55.104725,1-1-193-820,user-374,,16.0,,0.5925,ENERGY_MET
1_1_193_820_2018-11-26 14:09:52.492847,1-1-193-820,user-344,,12.0,,1.69,ENERGY_MET
1_1_193_820_2018-11-26 20:38:01.967343,1-1-193-820,user-576,,8.0,,3.8136111111111113,ENERGY_MET
1_1_193_820_2018-11-27 14:25:18.306357,1-1-193-820,user-169,,18.0,,6.209444444444444,ENERGY_MET
1_1_193_820_2018-11-28 13:52:31.471024,1-1-193-820,user-344,,12.0,,0.8430555555555556,ENERGY_MET
1_1_193_820_2018-11-28 18:42:29.607477,1-1-193-820,user-194,,7.5,,5.055,ENERGY_MET
1_1_193_820_2018-11-29 01:15:22.788591,1-1-193-820,user-405,,10.0,,7.168055555555555,ENERGY_MET
1_1_193_820_2018-11-29 14:29:49.445957,1-1-193-820,user-169,,18.0,,5.383611111111111,ENERGY_MET
1_1_193_820_2018-11-30 14:18:27.282829,1-1-193-820,user-470,,10.0,,8.180555555555555,ENERGY_MET
1_1_193_820_2018-12-01 01:37:57.732394,1-1-193-820,user-405,,10.0,,5.7,ENERGY_MET
1_1_193_820_2018-12-03 14:13:58.025217,1-1-193-820,,,,,0.42388888888888887,UNCLAIMED_NO_DATA
1_1_193_820_2018-12-04 01:06:25.352595,1-1-193-820,user-405,,10.0,,0.24888888888888888,ENERGY_MET
1_1_193_820_2018-12-04 14:14:40.961639,1-1-193-820,user-470,,10.0,,7.375,ENERGY_MET
1_1_193_820_2018-12-04 23:35:57.929341,1-1-193-820,user-1078,,20.0,,0.0011111111111111111,ENERGY_MET
1_1_193_820_2018-12-05 14:15:47.340633,1-1-193-820,user-470,,10.0,,2.769722222222222,ENERGY_MET
1_1_193_820_2018-12-05 18:58:59.594968,1-1-193-820,user-393,,32.5,,0.8463888888888889,ENERGY_MET
1_1_193_820_2018-12-06 14:14:48.098207,1-1-193-820,user-553,,16.0,,5.9847222222222225,ENERGY_MET
1_1_193_820_2018-12-07 15:34:39.569781,1-1-193-820,user-374,,16.0,,5.168055555555555,ENERGY_MET
1_1_193_820_2018-12-10 14:08:55.492333,1-1-193-820,user-344,,12.0,,4.908333333333333,ENERGY_MET
1_1_193_820_2018-12-11 14:04:03.393836,1-1-193-820,user-470,,10.0,,8.625,ENERGY_MET
1_1_193_820_2018-12-12 14:06:24.764858,1-1-193-820,user-470,,10.0,,8.508888888888889,ENERGY_MET
1_1_193_820_2018-12-13 14:20:43.294722,1-1-193-820,user-1461,,19.98,,2.455277777777778,ENERGY_MET
1_1_193_820_2018-12-14 00:49:55.203958,1-1-193-820,user-386,,10.0,,0.001388888888888889,ENERGY_MET
1_1_193_820_2018-12-14 14:29:42.853689,1-1-193-820,user-169,,18.0,,5.290555555555556,ENERGY_MET
1_1_193_820_2018-12-14 23:18:37.406205,1-1-193-820,user-607,,20.0,,0.001388888888888889,ENERGY_MET
1_1_193_820_2018-12-15 16:57:21.075370,1-1-193-820,,,,,4.085277777777778,UNCLAIMED_NO_DATA
1_1_193_820_2018-12-17 14:26:56.312885,1-1-193-820,user-169,,18.0,,4.587777777777778,ENERGY_MET
1_1_193_820_2018-12-18 14:24:47.433665,1-1-193-820,user-344,,12.0,,4.919444444444444,ENERGY_MET
1_1_193_820_2018-12-19 02:54:48.474986,1-1-193-820,user-76,,15.0,,0.001388888888888889,ENERGY_MET
1_1_193_820_2018-12-19 14:12:24.576985,1-1-193-820,user-470,,8.0,,6.431388888888889,ENERGY_MET
1_1_193_820_2018-12-20 01:18:39.142458,1-1-193-820,user-766,,25.02,,0.4816666666666667,ENERGY_MET
1_1_193_820_2018-12-20 14:11:17.119628,1-1-193-820,user-470,,8.0,,7.2636111111111115,ENERGY_MET
1_1_193_820_2018-12-20 23:36:46.562255,1-1-193-820,user-342,,75.0,,0.001388888888888889,ENERGY_MET
1_1_193_820_2018-12-21 16:01:14.210272,1-1-193-820,user-577,,6.66,,,ENERGY_MET
1_1_193_820_2018-12-21 21:11:49.146091,1-1-193-820,user-577,,6.66,,2.3844444444444446,ENERGY_MET
1_1_193_820_2018-12-26 14:31:21.186012,1-1-193-820,user-169,,24.0,,5.137222222222222,ENERGY_MET
1_1_193_820_2018-12-27 15:05:25.528482,1-1-193-820,user-374,,16.0,,0.006388888888888889,ENERGY_MET
1_1_193_820_2018-12-28 14:30:16.653344,1-1-193-820,user-169,,24.0,,4.048055555555556,ENERGY_MET
1_1_193_820_2018-12-28 21:54:35.473216,1-1-193-820,user-76,,15.0,,0.6044444444444445,ENERGY_MET
1_1_193_820_2019-01-02 14:36:55.819216,1-1-193-820,user-344,,12.0,,3.858611111111111,ENERGY_MET
1_1_193_820_2019-01-03 13:55:28.764165,1-1-193-820,user-651,,16.0,,5.308055555555556,ENERGY_MET
1_1_193_820_2019-01-03 21:48:29.859660,1-1-193-820,user-571,,13.0,,0.49722222222222223,ENERGY_MET
1_1_193_820_2019-01-04 15:47:19.310089,1-1-193-820,user-577,,6.66,,1.7083333333333333,ENERGY_MET
1_1_193_820_2019-01-04 20:28:13.574698,1-1-193-820,user-577,,6.66,,2.8266666666666667,ENERGY_MET
1_1_193_820_2019-01-07 14:20:12.331435,1-1-193-820,user-344,,12.0,,3.825,ENERGY_MET
1_1_193_820_2019-01-08 14:11:27.901478,1-1-193-820,user-334,,20.0,,5.529166666666667,ENERGY_MET
1_1_193_820_2019-01-08 23:27:57.331554,1-1-193-820,,,,,0.23305555555555554,UNCLAIMED_NO_DATA
1_1_193_820_2019-01-09 00:58:43.259408,1-1-193-820,user-577,,6.66,,0.001388888888888889,ENERGY_MET
1_1_193_820_2019-01-09 14:13:14.154082,1-1-193-820,user-334,,20.0,,4.914166666666667,ENERGY_MET
1_1_193_820_2019-01-09 23:13:10.259051,1-1-193-820,user-1039,,65.04,,0.43694444444444447,ENERGY_MET
1_1_193_820_2019-01-10 14:23:32.034137,1-1-193-820,user-344,,12.0,,3.93,ENERGY_MET
1_1_193_820_2019-01-11 14:20:30.323867,1-1-193-820,user-344,,12.0,,6.225555555555555,ENERGY_MET
1_1_193_820_2019-01-11 22:44:15.511915,1-1-193-820,user-1528,,11.55,,0.8627777777777778,ENERGY_MET
1_1_193_820_2019-01-14 14:07:16.890716,1-1-193-820,user-344,,20.0,,5.934166666666667,ENERGY_MET
1_1_193_820_2019-01-14 22:36:52.567994,1-1-193-820,user-554,,16.0,,0.001388888888888889,ENERGY_MET
1_1_193_820_2019-01-15 14:24:00.993423,1-1-193-820,user-371,,18.0,,6.795833333333333,ENERGY_MET
1_1_193_820_2019-01-16 01:06:05.409105,1-1-193-820,user-336,,14.6,,0.0011111111111111111,ENERGY_MET
1_1_193_820_2019-01-16 14:30:03.167286,1-1-193-820,user-344,,20.0,,0.001388888888888889,ENERGY_MET
1_1_193_820_2019-01-17 14:17:57.620719,1-1-193-820,user-344,,20.0,,7.381111111111111,ENERGY_MET
1_1_193_820_2019-01-18 15:50:53.190178,1-1-193-820,user-382,,20.0,,3.7022222222222223,ENERGY_MET
1_1_193_820_2019-01-22 14:10:26.189037,1-1-193-820,user-334,,20.0,,3.9855555555555555,ENERGY_MET
1_1_193_820_2019-01-23 14:22:49.810102,1-1-193-820,user-344,,20.0,,5.275277777777778,ENERGY_MET
1_1_193_820_2019-01-24 00:33:23.291026,1-1-193-820,user-448,,40.0,,0.003611111111111111,ENERGY_MET
1_1_193_820_2019-01-24 14:27:14.822838,1-1-193-820,user-169,,24.0,,5.754722222222222,ENERGY_MET
1_1_193_820_2019-01-25 14:05:57.094076,1-1-193-820,user-169,,24.0,,2.1369444444444445,ENERGY_MET
1_1_193_820_2019-01-25 19:41:14.311894,1-1-193-820,user-630,,20.0,,0.26916666666666667,ENERGY_MET
1_1_193_820_2019-01-28 14:30:14.074842,1-1-193-820,user-176,,16.65,,2.8733333333333335,ENERGY_MET
1_1_193_820_2019-01-29 14:44:25.011834,1-1-193-820,user-826,,25.0,,4.100833333333333,ENERGY_MET
1_1_193_820_2019-01-30 14:12:09.815257,1-1-193-820,user-334,,20.0,,4.915277777777778,ENERGY_MET
1_1_193_820_2019-01-30 23:45:39.966625,1-1-193-820,user-220,,8.25,,0.6875,ENERGY_MET
1_1_193_820_2019-01-31 14:11:57.715629,1-1-193-820,user-334,,20.0,,3.19,ENERGY_MET
1_1_193_820_2019-01-31 21:28:31.299974,1-1-193-820,user-551,,16.0,,1.35,ENERGY_MET
1_1_193_820_2019-02-01 15:17:14.180020,1-1-193-820,user-500,,54.0,,3.0533333333333332,ENERGY_MET
1_1_193_820_2019-02-04 14:24:14.019139,1-1-193-820,user-344,,20.0,,5.4319444444444445,ENERGY_MET
1_1_193_820_2019-02-05 01:08:30.579834,1-1-193-820,user-336,,14.6,,0.001388888888888889,ENERGY_MET
1_1_193_820_2019-02-05 14:28:04.442883,1-1-193-820,user-344,,20.0,,8.71888888888889,ENERGY_MET
1_1_193_820_2019-02-06 00:25:01.658790,1-1-193-820,user-1707,,20.1,,0.0002777777777777778,ENERGY_MET
1_1_193_820_2019-02-06 14:25:34.036595,1-1-193-820,user-378,,35.0,,0.09666666666666666,ENERGY_MET
1_1_193_820_2019-02-06 21:26:33.967104,1-1-193-820,user-1485,,24.0,,2.598888888888889,ENERGY_MET
1_1_193_820_2019-02-07 14:27:39.673391,1-1-193-820,user-176,,19.98,,2.743333333333333,ENERGY_MET
1_1_193_820_2019-02-07 23:46:07.339506,1-1-193-820,user-554,,16.0,,0.001388888888888889,ENERGY_MET
1_1_193_820_2019-02-08 14:26:01.180343,1-1-193-820,user-169,,24.0,,3.6191666666666666,ENERGY_MET
1_1_193_820_2019-02-08 22:52:23.370108,1-1-193-820,user-363,,12.52,,0.0025,ENERGY_MET
1_1_193_820_2019-02-11 14:10:48.678071,1-1-193-820,user-344,,20.0,,3.8808333333333334,ENERGY_MET
1_1_193_820_2019-02-11 22:50:55.113623,1-1-193-820,user-383,,15.2,,0.0025,ENERGY_MET
1_1_193_820_2019-02-12 13:52:24.725897,1-1-193-820,user-590,,12.0,,7.0225,ENERGY_MET
1_1_193_820_2019-02-13 00:22:59.311674,1-1-193-820,,,,,0.8394444444444444,UNCLAIMED_NO_DATA
1_1_193_820_2019-02-13 14:11:23.183680,1-1-193-820,user-334,,20.0,,3.519722222222222,ENERGY_MET
1_1_193_820_2019-02-14 14:22:52.276380,1-1-193-820,user-334,,20.0,,2.6066666666666665,ENERGY_MET
1_1_193_820_2019-02-15 00:15:01.580855,1-1-193-820,user-1707,,20.1,,0.001388888888888889,ENERGY_MET
1_1_193_820_2019-02-15 15:33:24.024423,1-1-193-820,user-1627,,12.0,,4.107222222222222,ENERGY_MET
1_1_193_820_2019-02-15 23:17:28.988353,1-1-193-820,user-345,,16.0,,0.001388888888888889,ENERGY_MET
1_1_193_820_2019-02-19 14:29:51.048058,1-1-193-820,user-169,,24.0,,2.9186111111111113,ENERGY_MET
1_1_193_820_2019-02-19 21:58:49.729079,1-1-193-820,user-1796,,16.0,,0.025277777777777777,ENERGY_MET
1_1_193_820_2019-02-20 14:10:43.906840,1-1-193-820,user-334,,20.0,,5.689166666666667,ENERGY_MET
1_1_193_820_2019-02-20 23:55:08.063968,1-1-193-820,user-362,,25.74,,0.0022222222222222222,ENERGY_MET
1_1_193_820_2019-02-21 14:16:22.322748,1-1-193-820,user-344,,20.0,,7.4175,ENERGY_MET
1_1_193_820_2019-02-22 01:07:49.970909,1-1-193-820,user-405,,10.0,,3.527222222222222,ENERGY_MET
1_1_193_820_2019-02-22 13:57:26.634360,1-1-193-820,user-651,,20.0,,0.0011111111111111111,ENERGY_MET
1_1_193_820_2019-02-22 17:54:17.044283,1-1-193-820,user-630,,20.0,,1.9894444444444443,ENERGY_MET
1_1_193_820_2019-02-25 14:14:10.240241,1-1-193-820,user-344,,20.0,,5.865,ENERGY_MET
1_1_193_820_2019-02-26 14:11:31.952782,1-1-193-820,user-334,,20.0,,4.372222222222222,ENERGY_MET
1_1_193_820_2019-02-26 23:54:21.687399,1-1-193-820,user-551,,26.64,,0.37222222222222223,ENERGY_MET
1_1_193_825_2018-09-13 15:25:13.770782,1-1-193-825,,,,,,UNCLAIMED_NO_DATA
1_1_193_825_2018-09-13 22:15:13.471597,1-1-193-825,,,,,,UNCLAIMED_NO_DATA
1_1_193_825_2018-09-14 19:19:50.483690,1-1-193-825,,,,,,UNCLAIMED_NO_DATA
1_1_193_825_2018-09-17 13:11:07.094523,1-1-193-825,,,,,,UNCLAIMED_NO_DATA
1_1_193_825_2018-09-18 14:43:47.006701,1-1-193-825,,,,,,UNCLAIMED_NO_DATA
1_1_193_825_2018-09-19 13:54:07.785546,1-1-193-825,,,,,,UNCLAIMED_NO_DATA
1_1_193_825_2018-09-20 13:28:50.240126,1-1-193-825,,,,,,UNCLAIMED_NO_DATA
1_1_193_825_2018-09-21 13:29:29.447886,1-1-193-825,,,,,,UNCLAIMED_NO_DATA
1_1_193_825_2018-09-24 14:32:01.986890,1-1-193-825,user-462,,10.0,,,ENERGY_MET
1_1_193_825_2018-09-24 21:14:20.924947,1-1-193-825,user-172,,5.0,,,ENERGY_MET
1_1_193_825_2018-09-25 14:01:19.726449,1-1-193-825,user-335,,15.125,,,ENERGY_MET
1_1_193_825_2018-09-26 14:15:42.453021,1-1-193-825,,,,,,UNCLAIMED_NO_DATA
1_1_193_825_2018-09-26 21:23:25.110481,1-1-193-825,,,,,,UNCLAIMED_NO_DATA
1_1_193_825_2018-09-27 12:44:34.080100,1-1-193-825,user-404,,23.32,,,ENERGY_MET
1_1_193_825_2018-09-28 16:23:50.430961,1-1-193-825,user-404,,34.98,,,ENERGY_MET
1_1_193_825_2018-10-01 13:18:40.866860,1-1-193-825,,,,,,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-01 22:27:54.438818,1-1-193-825,,,,,,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-02 13:38:26.766124,1-1-193-825,,,,,,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-03 15:18:28.351397,1-1-193-825,,,,,,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-03 20:20:17.326504,1-1-193-825,user-331,,15.0,,,ENERGY_MET
1_1_193_825_2018-10-04 13:20:44.334557,1-1-193-825,,,,,,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-04 22:22:13.837629,1-1-193-825,user-220,,16.0,,,ENERGY_MET
1_1_193_825_2018-10-05 13:06:46.574292,1-1-193-825,,,,,,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-08 13:17:59.350337,1-1-193-825,,,,,,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-08 22:44:47.505042,1-1-193-825,,,,,0.04833333333333333,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-09 13:08:55.279362,1-1-193-825,,,,,4.5088888888888885,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-09 22:26:39.626134,1-1-193-825,user-383,,15.2,,0.32861111111111113,ENERGY_MET
1_1_193_825_2018-10-10 13:15:01.608497,1-1-193-825,,,,,4.575833333333334,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-10 22:52:55.607786,1-1-193-825,,,,,0.38222222222222224,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-11 12:35:37.591184,1-1-193-825,,,,,4.890833333333333,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-11 23:27:47.858058,1-1-193-825,,,,,0.0019444444444444444,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-12 17:07:46.566136,1-1-193-825,user-335,,15.125,,1.1983333333333333,ENERGY_MET
1_1_193_825_2018-10-15 13:46:28.073298,1-1-193-825,user-365,,10.15,,8.668055555555556,ENERGY_MET
1_1_193_825_2018-10-16 14:13:49.883021,1-1-193-825,user-374,,16.0,,4.865833333333334,ENERGY_MET
1_1_193_825_2018-10-16 22:29:34.302430,1-1-193-825,user-467,,21.25,,1.9508333333333334,ENERGY_MET
1_1_193_825_2018-10-17 13:30:52.453864,1-1-193-825,user-590,,18.0,,8.75611111111111,ENERGY_MET
1_1_193_825_2018-10-19 14:14:24.317916,1-1-193-825,,,,,5.179166666666666,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-22 12:49:12.555325,1-1-193-825,,,,,3.1911111111111112,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-22 20:10:22.359132,1-1-193-825,,,,,2.4869444444444446,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-23 13:12:11.269148,1-1-193-825,,,,,5.975,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-24 13:25:54.560186,1-1-193-825,,,,,4.2652777777777775,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-25 13:02:31.481168,1-1-193-825,,,,,1.8469444444444445,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-25 22:15:04.487335,1-1-193-825,user-355,,12.0,,0.001388888888888889,ENERGY_MET
1_1_193_825_2018-10-26 13:34:18.374962,1-1-193-825,,,,,4.8025,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-29 13:07:49.526146,1-1-193-825,,,,,4.666388888888889,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-29 22:05:27.930442,1-1-193-825,,,,,0.0022222222222222222,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-30 01:01:09.343196,1-1-193-825,user-405,,10.0,,1.9805555555555556,ENERGY_MET
1_1_193_825_2018-10-30 13:12:09.339389,1-1-193-825,,,,,0.4622222222222222,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-30 22:49:51.956457,1-1-193-825,,,,,-0.01611111111111111,UNCLAIMED_NO_DATA
1_1_193_825_2018-10-31 01:16:58.783027,1-1-193-825,user-423,,8.0,,0.0019444444444444444,ENERGY_MET
1_1_193_825_2018-10-31 13:50:19.882238,1-1-193-825,user-1049,,10.0,,1.8752777777777778,ENERGY_MET
1_1_193_825_2018-10-31 21:03:50.959013,1-1-193-825,user-1049,,10.0,,1.0269444444444444,ENERGY_MET
1_1_193_825_2018-11-01 13:44:54.978085,1-1-193-825,,,,,2.8177777777777777,UNCLAIMED_NO_DATA
1_1_193_825_2018-11-02 13:01:17.946186,1-1-193-825,user-371,,24.0,,4.788055555555555,ENERGY_MET
1_1_193_825_2018-11-05 14:07:25.291710,1-1-193-825,user-404,,24.0,,5.376111111111111,ENERGY_MET
1_1_193_825_2018-11-06 00:41:32.820330,1-1-193-825,user-383,,15.2,,0.001388888888888889,ENERGY_MET
1_1_193_825_2018-11-06 13:29:11.710092,1-1-193-825,user-404,,24.0,,5.0936111111111115,ENERGY_MET
1_1_193_825_2018-11-06 23:52:10.754403,1-1-193-825,user-423,,16.0,,0.0022222222222222222,ENERGY_MET
1_1_193_825_2018-11-07 14:57:33.005250,1-1-193-825,user-1074,,19.98,,5.995555555555556,ENERGY_MET
1_1_193_825_2018-11-07 23:55:02.063227,1-1-193-825,user-383,,15.2,,2.227777777777778,ENERGY_MET
1_1_193_825_2018-11-08 14:48:19.297284,1-1-193-825,user-1049,,30.0,,0.0033333333333333335,ENERGY_MET
1_1_193_825_2018-11-08 17:37:26.814671,1-1-193-825,user-467,,21.25,,7.506944444444445,ENERGY_MET
1_1_193_825_2018-11-09 15:37:54.259222,1-1-193-825,user-458,,40.0,,0.001388888888888889,ENERGY_MET
1_1_193_825_2018-11-09 20:30:57.589398,1-1-193-825,,,,,0.8752777777777778,UNCLAIMED_NO_DATA
1_1_193_825_2018-11-09 21:54:14.510145,1-1-193-825,user-741,,38.48,,0.0005555555555555556,ENERGY_MET
1_1_193_825_2018-11-12 14:57:56.938823,1-1-193-825,user-1074,,19.98,,4.410555555555556,ENERGY_MET
1_1_193_825_2018-11-13 14:57:24.824056,1-1-193-825,,,,,1.4255555555555555,UNCLAIMED_NO_DATA
1_1_193_825_2018-11-13 23:36:51.616997,1-1-193-825,user-220,,11.25,,0.6272222222222222,ENERGY_MET
